,bsr_best,sd_price,sd_list_price,sd_previous_price,sd_number_bought_past_month,sd_average_rating,sd_total_reviews,sd_ratings_count,sd_stars,sd_rating_pct_1,sd_rating_pct_2,sd_rating_pct_3,sd_rating_pct_4,sd_rating_pct_5
14294,290.0,119.8,119.8,149.0,,3.6,7.0,,,,,,,
14295,413.0,99.99,99.99,,,4.4,46.0,46.0,4.4,10.0,4.0,0.0,5.0,81.0
14296,,110.95,110.95,139.95,,4.3,22.0,22.0,4.3,9.0,0.0,10.0,15.0,66.0
14297,,59.0,59.0,,,,,,,0.0,0.0,0.0,0.0,
14299,617.0,26.0,26.0,,,4.0,13.0,13.0,4.0,11.0,0.0,16.0,15.0,58.0
14300,42.0,42.99,42.99,59.9,,4.3,31.0,31.0,4.3,10.0,0.0,4.0,15.0,71.0
14302,,179.0,179.0,,,4.8,6.0,6.0,4.8,0.0,0.0,0.0,19.0,81.0
14303,567.0,,,,,4.4,97.0,97.0,4.4,7.0,3.0,5.0,8.0,77.0
14304,331.0,,,,,4.0,396.0,396.0,4.0,13.0,5.0,7.0,18.0,57.0
14305,1967.0,,,,,5.0,1.0,,,,,,,
14306,629.0,79.99,79.99,,,,5.0,5.0,,0.0,,0.0,0.0,
14307,711.0,29.99,29.99,,,3.7,5.0,5.0,3.7,0.0,,,20.0,37.0
14309,8.0,9.89,9.89,,,4.5,12.0,12.0,4.5,0.0,0.0,,0.0,76.0
14310,105.0,,,,1000000.0,4.6,1446.0,,,,,,,
14312,7.0,109.99,109.99,,,4.6,23.0,,,,,,,
14313,1633.0,11.99,11.99,,,3.8,114.0,114.0,3.8,11.0,6.0,14.0,21.0,48.0
14314,,9.99,9.99,,,,4.0,4.0,,,0.0,,0.0,
14316,1920.0,,,219.91,,3.5,4.0,4.0,3.5,,0.0,,0.0,47.0
14317,275.0,34.99,34.99,,400000000.0,4.6,193.0,193.0,4.6,4.0,2.0,3.0,15.0,76.0
14318,64.0,129.99,129.99,,,3.6,21.0,21.0,3.6,,0.0,7.0,11.0,55.0
14320,794.0,44.98,44.98,,,3.9,180.0,180.0,3.9,16.0,5.0,11.0,10.0,58.0
14321,1420.0,22.99,22.99,24.99,50000000.0,4.2,1522.0,,,,,,,
14322,331.0,33.99,33.99,33.99,,4.4,883.0,883.0,4.4,6.0,3.0,6.0,16.0,69.0
14323,316.0,,,,300000000.0,,,,,,,,,
14324,410.0,199.99,199.99,,,4.5,114.0,114.0,4.5,2.0,2.0,5.0,24.0,67.0
14325,51.0,29.99,29.99,35.99,,4.7,146.0,146.0,4.7,2.0,2.0,2.0,6.0,88.0
14326,355.0,89.99,89.99,99.99,,4.1,86.0,86.0,4.1,7.0,3.0,9.0,,53.0
14327,23.0,,,,300000000.0,,,,,,,,,
14328,804.0,39.99,39.99,,,3.7,81.0,81.0,3.7,14.0,,11.0,13.0,50.0
14329,705.0,19.99,19.99,28.99,,,3.0,,,,0.0,0.0,0.0,
14330,340.0,179.95,179.95,,,3.4,44.0,44.0,3.4,,10.0,9.0,19.0,39.0
14331,,79.98,79.98,,,4.5,2.0,2.0,4.5,0.0,0.0,0.0,,50.0
14332,226.0,69.99,69.99,79.99,50000000.0,4.1,591.0,591.0,4.1,9.0,6.0,7.0,17.0,61.0
14333,759.0,14.98,14.98,,,4.7,8.0,8.0,4.7,0.0,0.0,13.0,0.0,87.0
14335,606.0,139.99,139.99,149.99,,4.3,15.0,15.0,4.3,11.0,0.0,0.0,23.0,66.0
14336,1023.0,11.99,11.99,,,,2.0,2.0,,,0.0,0.0,,
14337,249.0,39.99,39.99,46.99,400000000.0,4.3,287.0,287.0,4.3,5.0,4.0,10.0,14.0,67.0
14339,707.0,,,,,4.2,1813.0,1813.0,4.2,8.0,5.0,9.0,14.0,64.0
14342,1943.0,,,,,,,,,,,,,
14343,197.0,14.99,14.99,,400000000.0,4.4,,,4.4,6.0,3.0,7.0,14.0,70.0
14344,895.0,79.99,79.99,,200000000.0,4.6,2932.0,,,,,,,
14345,1514.0,26.99,26.99,,50000000.0,4.0,105.0,105.0,4.0,12.0,2.0,15.0,14.0,57.0
14346,664.0,,,,,4.6,32.0,32.0,4.6,4.0,0.0,4.0,11.0,81.0
14347,91.0,12.99,12.99,15.99,200000000.0,4.6,995.0,995.0,4.6,3.0,1.0,6.0,14.0,76.0
14348,,,,,,4.3,29.0,29.0,4.3,0.0,0.0,,,54.0
14349,360.0,,,,,4.3,325.0,,,,,,,
14350,588.0,13.99,13.99,,100000000.0,4.3,,,4.3,5.0,4.0,9.0,16.0,66.0
14351,316.0,29.99,29.99,,,4.3,26.0,26.0,4.3,5.0,8.0,5.0,13.0,69.0
14352,21.0,,,,,4.0,33.0,,,,,,,
14353,476.0,21.99,21.99,,,4.3,32.0,32.0,4.3,10.0,7.0,0.0,11.0,72.0
14354,29.0,,,,50000000.0,4.5,17.0,,,0.0,8.0,0.0,20.0,72.0
14355,220.0,,,,,4.4,27.0,27.0,4.4,4.0,4.0,7.0,14.0,71.0
14356,448.0,49.99,49.99,,,,33.0,33.0,,21.0,,6.0,8.0,37.0
14357,1092.0,,,,,,,,,0.0,0.0,0.0,0.0,
14358,211.0,24.99,24.99,,200000000.0,4.6,,,,,,,,
14359,338.0,,,,50000000.0,,,,,,,,,
14360,294.0,29.99,29.99,,,4.2,9.0,9.0,4.2,0.0,,0.0,,53.0
14361,97.0,109.99,109.99,,,3.9,123.0,,,,,,,
14362,244.0,,,,,4.1,1294.0,,,,,,,
14363,213.0,9.89,9.89,,,4.7,18.0,18.0,4.7,0.0,0.0,0.0,,73.0
14364,619.0,79.74,79.74,,,3.5,20.0,20.0,3.5,18.0,10.0,15.0,13.0,44.0
14365,19.0,59.99,59.99,99.99,2000000.0,4.4,,,4.4,6.0,3.0,5.0,12.0,74.0
14366,,39.99,39.99,,,4.6,771.0,771.0,4.6,2.0,2.0,6.0,12.0,78.0
14367,514.0,19.99,19.99,,100000000.0,4.2,87.0,87.0,4.2,10.0,1.0,5.0,23.0,61.0
14368,232.0,,,,,4.2,559.0,559.0,4.2,10.0,4.0,9.0,10.0,67.0
14371,501.0,,,,,4.6,18.0,18.0,4.6,0.0,0.0,0.0,,64.0
14372,,24.99,24.99,,,4.8,16.0,,,,,,,
14373,1760.0,32.99,32.99,,,3.4,37.0,37.0,3.4,,,5.0,17.0,44.0
14374,571.0,27.49,27.49,29.99,,3.8,16.0,,,,,,,
14375,,7.99,7.99,8.99,,,1.0,1.0,,0.0,,0.0,0.0,
14376,569.0,67.99,67.99,,50000000.0,4.6,41.0,41.0,4.6,1.0,4.0,5.0,16.0,74.0
14377,342.0,21.99,21.99,,,4.0,1468.0,1468.0,4.0,10.0,8.0,9.0,14.0,59.0
14378,475.0,14.99,14.99,,,4.7,19.0,19.0,4.7,0.0,0.0,7.0,19.0,74.0
14379,1836.0,,,,,3.5,10.0,10.0,3.5,15.0,,6.0,,35.0
14380,70.0,31.24,31.24,,100000000.0,4.2,921.0,,,6.0,5.0,9.0,17.0,63.0
14381,1464.0,,,,,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0
14382,,59.99,59.99,,,4.0,1.0,1.0,4.0,0.0,0.0,0.0,,
14383,,150.0,150.0,,,4.4,399.0,399.0,4.4,5.0,3.0,4.0,14.0,74.0
14385,498.0,24.99,24.99,34.99,,4.5,9.0,9.0,4.5,0.0,0.0,,0.0,75.0
14386,,7.99,7.99,,,4.4,206.0,,,4.0,1.0,10.0,16.0,69.0
14387,1169.0,12.99,12.99,,,4.3,11.0,11.0,4.3,8.0,0.0,9.0,19.0,64.0
14389,203.0,19.99,19.99,,,4.2,10.0,10.0,4.2,0.0,,15.0,0.0,70.0
14390,109.0,24.99,24.99,35.99,300000000.0,4.6,,,4.6,3.0,1.0,4.0,13.0,79.0
14391,939.0,26.99,26.99,29.99,50000000.0,4.5,377.0,377.0,4.5,3.0,3.0,7.0,15.0,72.0
14392,,36.0,36.0,,,3.7,92.0,92.0,3.7,9.0,7.0,,25.0,38.0
14393,84.0,,,,,3.8,5.0,5.0,3.8,,0.0,0.0,24.0,53.0
14394,,89.9,89.9,,,3.9,63.0,63.0,3.9,18.0,0.0,8.0,21.0,53.0
14395,893.0,,,,,4.3,2803.0,2803.0,4.3,8.0,3.0,5.0,14.0,70.0
14396,1466.0,56.98,56.98,59.98,,4.2,409.0,409.0,4.2,12.0,1.0,9.0,13.0,65.0
14397,106.0,,,,,3.9,30.0,30.0,3.9,15.0,10.0,0.0,15.0,60.0
14398,220.0,39.99,39.99,49.99,,3.9,490.0,490.0,3.9,11.0,9.0,8.0,19.0,53.0
14399,,9.93,9.93,,,,,,,0.0,0.0,0.0,0.0,
14400,1503.0,15.99,15.99,,,4.4,72.0,,,,,,,
14401,226.0,79.95,79.95,79.95,400000000.0,4.5,,,,,,,,
14402,,18.96,18.96,,,5.0,1.0,,,,,,,
14403,576.0,,,,50000000.0,4.6,17.0,17.0,4.6,10.0,0.0,0.0,0.0,90.0
14404,964.0,49.99,49.99,79.99,,5.0,7.0,,,,,,,
14405,671.0,,,,,4.8,7.0,,,0.0,0.0,0.0,19.0,81.0
14406,132.0,5.99,5.99,,,4.4,27.0,27.0,4.4,9.0,0.0,8.0,7.0,76.0
14407,1994.0,,,,50000000.0,,,,,,,,,
14409,,11.99,11.99,,,4.1,30.0,,,11.0,0.0,15.0,14.0,60.0
14410,1687.0,13.99,13.99,,,4.6,24.0,24.0,4.6,0.0,0.0,0.0,,64.0
14411,,,,,,4.5,185.0,185.0,4.5,4.0,1.0,6.0,13.0,76.0
14412,,12.99,12.99,12.99,,3.4,7.0,7.0,3.4,,0.0,0.0,,30.0
14413,,24.99,24.99,,,4.6,34.0,,,,,,,
14415,926.0,79.99,79.99,,,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0
14416,1781.0,69.99,69.99,,,,28.0,28.0,,15.0,,9.0,11.0,38.0
14417,194.0,,,,50000000.0,,,,,,,,,
14418,2460.0,13.99,13.99,,,4.0,7.0,7.0,4.0,0.0,,0.0,16.0,56.0
14419,2430.0,29.0,29.0,,,4.2,111.0,,,,,,,
14420,426.0,37.98,37.98,42.99,,,10.0,10.0,,,,12.0,21.0,
14421,35.0,159.59,159.59,167.99,50000000.0,4.5,2.0,2.0,4.5,0.0,0.0,0.0,,51.0
14422,698.0,,,,,,,,,,,,,
14423,,6.95,6.95,,,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0
14424,263.0,75.99,75.99,99.99,,,11.0,,,,,,,
14425,848.0,35.99,35.99,61.99,,4.1,88.0,,,8.0,8.0,11.0,13.0,60.0
14426,,199.99,199.99,,,,,,,,,,,
14427,748.0,,,,,,,,,,,,,
14428,272.0,24.99,24.99,,,4.7,265.0,,,,,,,
14429,2427.0,16.99,16.99,,,4.0,45.0,45.0,4.0,12.0,5.0,11.0,16.0,56.0
14430,792.0,26.99,26.99,29.99,,,11.0,,,,,,0.0,32.0
14431,616.0,144.91,144.91,,,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0
14432,,16.18,16.18,17.98,,4.0,198.0,198.0,4.0,8.0,6.0,13.0,18.0,55.0
14434,369.0,53.04,53.04,69.95,,3.7,332.0,332.0,3.7,17.0,7.0,11.0,19.0,46.0
14435,2305.0,,,,,4.0,39.0,39.0,4.0,17.0,3.0,5.0,12.0,63.0
14436,1.0,29.99,29.99,,2000000.0,4.5,,,,,,,,
14437,854.0,42.99,42.99,53.19,,4.6,24.0,24.0,4.6,0.0,0.0,10.0,21.0,69.0
14438,1406.0,,,,,4.4,823.0,823.0,4.4,7.0,4.0,5.0,13.0,71.0
14439,7.0,14.99,14.99,27.99,200000000.0,4.8,,,,1.0,0.0,3.0,8.0,88.0
14440,1.0,24.99,24.99,,10000000.0,4.7,,,,2.0,1.0,4.0,11.0,82.0
14441,,23.0,23.0,,,,,,,0.0,0.0,0.0,0.0,
14442,70.0,15.99,15.99,15.99,100000000.0,4.6,,,4.6,2.0,1.0,4.0,13.0,80.0
14443,,7.99,7.99,12.95,,,,,,0.0,0.0,0.0,0.0,
14444,776.0,,,,,,,,,,,,,
14447,912.0,151.99,151.99,199.99,,3.6,6.0,,,,,,,
14448,,,,,,4.1,411.0,,,,,,,
14449,6.0,59.99,59.99,59.99,,4.6,514.0,,,1.0,3.0,5.0,14.0,77.0
14450,109.0,15.99,15.99,18.99,100000000.0,4.6,1916.0,,,3.0,2.0,5.0,14.0,76.0
14451,,39.99,39.99,,50000000.0,4.7,1398.0,,,3.0,1.0,3.0,9.0,84.0
14452,19.0,16.99,16.99,16.99,50000000.0,4.6,,,,3.0,1.0,4.0,13.0,79.0
14453,9.0,29.99,29.99,39.99,200000000.0,4.7,481.0,,,2.0,1.0,4.0,10.0,83.0
14454,,27.99,27.99,,,4.2,307.0,307.0,4.2,10.0,6.0,5.0,7.0,72.0
14455,,,,,,,47.0,47.0,,,7.0,7.0,8.0,44.0
14456,70.0,15.99,15.99,19.99,,4.7,2336.0,,,1.0,1.0,4.0,11.0,83.0
14457,,7.99,7.99,,,,10.0,,,,,,,
14460,250.0,21.99,21.99,,,4.8,7.0,7.0,4.8,0.0,0.0,0.0,19.0,81.0
14461,13.0,7.97,7.97,,2000000.0,4.4,2954.0,2954.0,4.4,6.0,2.0,5.0,11.0,76.0
14462,74.0,9.49,9.49,9.99,,5.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,100.0
14463,148.0,29.99,29.99,,,4.4,37.0,37.0,4.4,0.0,4.0,14.0,17.0,65.0
14464,3.0,16.99,16.99,18.99,4000000.0,4.6,,,,,,,,
14465,6.0,29.99,29.99,29.99,,4.5,,,,5.0,2.0,5.0,12.0,76.0
14466,224.0,15.99,15.99,18.99,,4.4,1619.0,,,5.0,2.0,7.0,15.0,71.0
14469,,9.99,9.99,,,3.5,41.0,,,,,,,
14470,640.0,,,,,4.3,270.0,,,,,,,
14471,971.0,14.99,14.99,,,4.6,216.0,216.0,4.6,2.0,2.0,6.0,9.0,81.0
14472,60.0,18.77,18.77,23.99,,4.6,1641.0,,,2.0,2.0,5.0,12.0,79.0
14473,357.0,19.99,19.99,,,4.6,1273.0,,,1.0,4.0,7.0,12.0,76.0
14475,94.0,26.96,26.96,39.9,3000000.0,4.4,1073.0,1073.0,4.4,5.0,2.0,6.0,16.0,71.0
14477,82.0,17.95,17.95,25.95,,,4.0,4.0,,,,0.0,,
14478,271.0,16.99,16.99,19.99,50000000.0,4.5,242.0,,,3.0,3.0,6.0,14.0,74.0
14481,,194.98,194.98,,,5.0,8.0,,,0.0,0.0,0.0,0.0,100.0
14482,102.0,16.99,16.99,,100000000.0,4.7,746.0,,,,,,,
14483,6.0,,,,7000000.0,,,,,,,,,
14484,18.0,,,,50000000.0,,,,,,,,,
14485,,8.84,8.84,,,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0
14487,19.0,5.99,5.99,,100000000.0,3.8,68.0,,,,,,,
14489,290.0,,,,,4.7,1037.0,,,,,,,
14490,719.0,9.99,9.99,15.99,,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0
14491,725.0,15.99,15.99,22.99,,4.6,840.0,840.0,4.6,3.0,1.0,4.0,14.0,78.0
14492,,12.59,12.59,17.99,,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,100.0
14493,261.0,9.99,9.99,16.99,,4.6,1586.0,1586.0,4.6,3.0,1.0,6.0,13.0,77.0
14495,,7.99,7.99,,,4.5,499.0,,,,,,,
14497,11.0,17.78,17.78,23.99,6000000.0,4.6,,,,,,,,
14498,68.0,21.99,21.99,,200000000.0,4.7,1074.0,,,,,,,
14500,114.0,,,,,4.1,119.0,,,,,,,
14501,90.0,19.99,19.99,,50000000.0,4.4,51.0,51.0,4.4,5.0,2.0,7.0,16.0,70.0
14502,169.0,28.99,28.99,,,4.6,691.0,,,,,,,
14503,288.0,,,,,4.6,219.0,219.0,4.6,3.0,3.0,2.0,10.0,82.0
14505,128.0,29.99,29.99,,50000000.0,4.6,57.0,57.0,4.6,2.0,4.0,6.0,10.0,78.0
14506,684.0,28.99,28.99,,,4.7,293.0,293.0,4.7,2.0,1.0,3.0,9.0,85.0
14507,435.0,15.99,15.99,,,4.6,,,,2.0,1.0,4.0,13.0,80.0
14508,20.0,,,,,4.6,,,,2.0,1.0,5.0,13.0,79.0
14509,724.0,13.99,13.99,18.99,,3.8,32.0,32.0,3.8,16.0,4.0,16.0,13.0,51.0
14510,54.0,28.99,28.99,,50000000.0,4.4,58.0,58.0,4.4,7.0,4.0,0.0,24.0,65.0
14511,29.0,13.99,13.99,19.99,300000000.0,4.7,1350.0,1350.0,4.7,2.0,1.0,4.0,13.0,80.0
14512,30.0,39.99,39.99,49.99,100000000.0,4.4,,,4.4,7.0,3.0,6.0,13.0,71.0
14513,291.0,17.99,17.99,21.99,,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0
14514,128.0,59.99,59.99,,,5.0,2.0,,,0.0,0.0,0.0,0.0,100.0
14515,1089.0,13.99,13.99,15.0,,4.6,3.0,,,,,,,
14516,766.0,22.3,22.3,,,3.8,5.0,5.0,3.8,0.0,0.0,,,
14517,145.0,9.99,9.99,23.99,100000000.0,4.7,201.0,,,4.0,1.0,4.0,6.0,85.0
14518,125.0,17.99,17.99,,50000000.0,4.6,98.0,98.0,4.6,1.0,0.0,11.0,16.0,72.0
14520,,9.99,9.99,14.66,,4.2,52.0,,,,,,,
14521,12.0,,,,,,,,,,,,,
14522,175.0,20.98,20.98,49.99,2000000.0,4.2,1768.0,,,,,,,
14523,5.0,13.99,13.99,14.99,,4.4,,,4.4,5.0,3.0,8.0,16.0,68.0
14524,,5.97,5.97,6.97,100000000.0,4.7,118.0,,,,,,,
14525,64.0,35.99,35.99,43.99,100000000.0,4.6,,,,,,,,
14526,,7.99,7.99,,100000000.0,4.4,408.0,,,8.0,2.0,4.0,11.0,75.0
14527,,13.98,13.98,,,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0
14529,,15.29,15.29,17.99,100000000.0,4.6,76.0,,,,,,,
14530,398.0,14.99,14.99,16.99,,4.6,1985.0,1985.0,4.6,2.0,2.0,7.0,12.0,77.0
14531,,4.84,4.84,,,4.6,63.0,63.0,4.6,6.0,0.0,4.0,4.0,86.0
14532,15.0,29.99,29.99,,,4.0,911.0,,,12.0,7.0,7.0,12.0,62.0
14533,,8.96,8.96,,,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0
14534,645.0,,,,,4.0,69.0,,,,,,,
14535,,7.59,7.59,,50000000.0,4.5,78.0,,,,,,,
14536,1198.0,22.99,22.99,,,4.5,77.0,,,,,,,
14537,272.0,8.39,8.39,,,4.4,,,4.4,6.0,2.0,6.0,13.0,73.0
14538,20.0,16.99,16.99,16.99,50000000.0,4.5,,,,4.0,2.0,7.0,13.0,74.0
14539,789.0,12.99,12.99,,,4.6,118.0,118.0,4.6,2.0,2.0,6.0,16.0,74.0
14540,1280.0,14.68,14.68,,,4.0,47.0,,,7.0,10.0,6.0,25.0,52.0
14541,1075.0,9.99,9.99,,,4.4,158.0,158.0,4.4,9.0,2.0,3.0,10.0,76.0
14542,1174.0,,,,,4.5,106.0,106.0,4.5,6.0,2.0,4.0,8.0,80.0
14543,322.0,9.99,9.99,,,4.7,26.0,26.0,4.7,0.0,5.0,0.0,14.0,81.0
14544,,15.98,15.98,,100000000.0,4.5,80.0,,,,,,,
14545,1469.0,15.95,15.95,17.75,,4.2,138.0,,,,,,,
14546,236.0,27.51,27.51,29.9,,4.7,7.0,,,,,,,
14547,,6.98,6.98,,200000000.0,4.4,563.0,563.0,4.4,6.0,2.0,8.0,12.0,72.0
14548,518.0,28.99,28.99,,,4.4,,3011.0,4.4,7.0,3.0,5.0,12.0,73.0
14549,551.0,,,,,,,,,,,,,
14550,,11.99,11.99,,200000000.0,4.4,1449.0,1449.0,4.4,8.0,2.0,4.0,11.0,75.0
14551,874.0,16.9,16.9,18.48,,4.4,86.0,86.0,4.4,3.0,4.0,10.0,19.0,64.0
14552,,9.99,9.99,,,4.5,39.0,39.0,4.5,9.0,0.0,3.0,8.0,80.0
14553,1387.0,32.9,32.9,,,4.3,130.0,,,,,,,
14554,1777.0,12.34,12.34,,,4.6,15.0,15.0,4.6,0.0,8.0,0.0,16.0,76.0
14555,809.0,,,,,4.2,3.0,,,,,,,
14556,242.0,8.99,8.99,,200000000.0,4.4,56.0,56.0,4.4,6.0,2.0,5.0,14.0,73.0
14558,,13.98,13.98,,,,,,,0.0,0.0,0.0,0.0,
14559,646.0,19.99,19.99,,50000000.0,4.6,270.0,,,,,,,
14560,957.0,15.99,15.99,,,5.0,1.0,,,,,,,
14562,,9.99,9.99,,,3.8,11.0,11.0,3.8,0.0,,14.0,0.0,55.0
14563,16.0,9.99,9.99,9.99,2000000.0,4.6,,,,3.0,1.0,4.0,13.0,79.0
14564,,9.58,9.58,,,4.2,19.0,19.0,4.2,13.0,0.0,9.0,9.0,69.0
14565,1587.0,17.95,17.95,19.77,,4.6,561.0,561.0,4.6,2.0,3.0,4.0,13.0,78.0
14566,,7.99,7.99,,100000000.0,4.5,729.0,729.0,4.5,4.0,1.0,6.0,12.0,77.0
14567,887.0,9.99,9.99,,50000000.0,4.7,44.0,44.0,4.7,0.0,0.0,7.0,18.0,75.0
14568,331.0,17.99,17.99,,50000000.0,4.5,,,4.5,2.0,2.0,7.0,16.0,73.0
14569,,9.99,9.99,,200000000.0,4.5,255.0,255.0,4.5,7.0,1.0,5.0,11.0,76.0
14570,194.0,7.99,7.99,,100000000.0,4.5,1483.0,1483.0,4.5,4.0,3.0,6.0,13.0,74.0
14571,537.0,15.99,15.99,,,4.6,512.0,,,,,,,
14572,714.0,8.54,8.54,,50000000.0,4.5,128.0,128.0,4.5,3.0,1.0,9.0,14.0,73.0
14573,,9.99,9.99,,,4.1,14.0,14.0,4.1,0.0,0.0,,,34.0
14574,2417.0,7.91,7.91,9.89,,4.4,198.0,198.0,4.4,5.0,3.0,6.0,15.0,71.0
14575,,9.99,9.99,,,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0
14576,146.0,15.99,15.99,,,,,,,0.0,0.0,0.0,0.0,
14577,285.0,9.99,9.99,,,5.0,4.0,,,,,,,
14578,,9.99,9.99,,,3.9,15.0,15.0,3.9,17.0,10.0,0.0,10.0,63.0
14579,28.0,11.99,11.99,,50000000.0,4.6,23.0,,,,,,,
14581,540.0,16.88,16.88,,,4.6,185.0,185.0,4.6,2.0,3.0,4.0,11.0,80.0
14582,826.0,10.99,10.99,,,4.5,272.0,,,2.0,1.0,12.0,8.0,77.0
14583,,,,,,3.5,31.0,,,,,,,
14584,,69.98,69.98,77.99,50000000.0,3.9,422.0,422.0,3.9,12.0,7.0,12.0,14.0,55.0
14585,,14.99,14.99,,,4.5,514.0,514.0,4.5,3.0,2.0,8.0,12.0,75.0
14586,,9.99,9.99,,,4.1,12.0,12.0,4.1,0.0,0.0,,0.0,54.0
14587,455.0,9.99,9.99,,,4.3,52.0,52.0,4.3,4.0,7.0,10.0,11.0,68.0
14589,1956.0,,,,,4.2,84.0,,,,,,,
14590,1839.0,7.99,7.99,,,5.0,4.0,,,0.0,0.0,0.0,0.0,100.0
14591,246.0,15.99,15.99,29.99,1000000.0,4.1,,,4.1,13.0,4.0,5.0,12.0,66.0
14592,4.0,15.99,15.99,,,,,,,0.0,0.0,0.0,0.0,
14593,246.0,27.51,27.51,29.9,,4.2,48.0,48.0,4.2,11.0,5.0,4.0,12.0,68.0
14594,627.0,12.99,12.99,12.99,,3.9,26.0,26.0,3.9,15.0,0.0,8.0,,45.0
14595,400.0,10.99,10.99,,,4.6,4.0,,,,,,,
14596,1333.0,8.54,8.54,,,4.4,107.0,,,,,,,
14597,707.0,11.95,11.95,,,5.0,3.0,,,,,,,
14599,,11.94,11.94,,,3.9,6.0,,,,,,,
14600,,7.99,7.99,,100000000.0,4.4,257.0,257.0,4.4,4.0,3.0,6.0,17.0,70.0
14601,9.0,15.99,15.99,,,5.0,1.0,,,,,,,
14602,201.0,15.99,15.99,,,,,,,0.0,0.0,0.0,0.0,
14603,958.0,10.99,10.99,,,4.2,64.0,64.0,4.2,4.0,9.0,6.0,19.0,62.0
14604,470.0,19.5,19.5,26.0,,4.5,41.0,41.0,4.5,4.0,0.0,11.0,9.0,76.0
14606,,7.99,7.99,8.99,,3.7,19.0,19.0,3.7,13.0,,17.0,0.0,57.0
14607,,7.99,7.99,,,4.5,535.0,535.0,4.5,3.0,2.0,7.0,17.0,71.0
14609,444.0,26.97,26.97,,,4.0,10.0,10.0,4.0,13.0,0.0,12.0,23.0,52.0
14610,,10.99,10.99,,,4.4,535.0,535.0,4.4,5.0,3.0,8.0,13.0,71.0
14611,813.0,13.95,13.95,29.95,,4.1,3.0,3.0,4.1,0.0,,0.0,0.0,70.0
14612,,9.49,9.49,9.99,,4.3,138.0,138.0,4.3,9.0,1.0,6.0,14.0,70.0
14613,183.0,,,,,,,,,0.0,0.0,0.0,0.0,
14614,736.0,9.99,9.99,,,5.0,2.0,,,,,,,
14615,616.0,7.59,7.59,,50000000.0,4.5,391.0,391.0,4.5,5.0,1.0,5.0,13.0,76.0
14616,,8.99,8.99,,,3.8,249.0,,,14.0,8.0,12.0,14.0,52.0
14618,5.0,25.13,25.13,26.99,2000000.0,4.4,,,,7.0,2.0,5.0,13.0,73.0
14619,387.0,23.92,23.92,29.9,,4.7,7.0,7.0,4.7,0.0,0.0,0.0,,69.0
14620,955.0,19.95,19.95,24.95,,4.5,14.0,14.0,4.5,9.0,0.0,0.0,8.0,83.0
14621,33.0,,,,50000000.0,,,,,,,,,
14622,973.0,19.99,19.99,,,5.0,1.0,,,,,,,
14623,1835.0,7.99,7.99,,,4.6,6.0,,,0.0,0.0,,0.0,78.0
14624,,7.45,7.45,,,3.8,73.0,,,17.0,5.0,10.0,14.0,54.0
14625,,11.95,11.95,,,,,,,,,,,
14626,120.0,25.19,25.19,35.99,50000000.0,4.5,105.0,,,7.0,1.0,3.0,12.0,77.0
14627,1014.0,11.95,11.95,,,3.9,5.0,,,,,,,
14628,616.0,15.99,15.99,21.99,,4.5,188.0,188.0,4.5,3.0,3.0,6.0,12.0,76.0
14629,366.0,,,,100000000.0,,,,,,,,,
14630,585.0,7.98,7.98,,,4.6,,,,,,,,
14631,,9.99,9.99,,,4.5,15.0,,,,,,,
14632,,11.19,11.19,11.89,50000000.0,4.4,140.0,,,,,,,
14633,2295.0,5.99,5.99,,,4.0,12.0,12.0,4.0,15.0,0.0,11.0,19.0,55.0
14634,3.0,15.99,15.99,,,,,,,,,,,
14635,1526.0,23.99,23.99,36.0,,4.7,40.0,,,0.0,0.0,6.0,18.0,76.0
14636,257.0,9.99,9.99,,,4.5,42.0,42.0,4.5,8.0,0.0,0.0,15.0,77.0
14638,700.0,16.99,16.99,,,4.5,208.0,208.0,4.5,4.0,1.0,7.0,14.0,74.0
14639,,7.99,7.99,,,4.6,89.0,89.0,4.6,2.0,0.0,4.0,17.0,77.0
14640,,21.98,21.98,,400000000.0,4.5,565.0,565.0,4.5,6.0,1.0,4.0,9.0,80.0
14641,68.0,,,,,4.4,1040.0,,,5.0,4.0,7.0,16.0,68.0
14643,1257.0,27.0,27.0,,,4.1,11.0,,,,,,,
14644,1.0,56.51,56.51,,2000000.0,4.6,1932.0,1932.0,4.6,3.0,2.0,5.0,10.0,80.0
14645,24.0,15.99,15.99,,,,,,,0.0,0.0,0.0,0.0,
14646,232.0,14.99,14.99,,50000000.0,4.6,,,,3.0,1.0,4.0,15.0,77.0
14647,,13.98,13.98,,,4.5,28.0,28.0,4.5,0.0,7.0,10.0,6.0,77.0
